file_path,file_hash,object_id,container_group_id,frequency,file_size_bytes,file_size_mb
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000472.jpg,8ac73221ef90894c5022b6e343a56a9d,1286,19,1,470802,0.45
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000499.jpg,ce2ac1e258db46dff8b9519fce2a103b,1287,0,1,507678,0.48
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0025427.jpg,ab55a2f1393cb6eeba558d7b3fc26436,77,16,1,288982,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0025368.jpg,1135b0cd8337cdd5bc69544a54513f53,78,17,1,235603,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027580.jpg,9070fcc4b8b1b861c84ad008b03a2539,1288,1,1,237879,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028314.jpg,4133728e571d97738a9fce9b8ffa2629,1289,2,1,277914,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000498.jpg,f6415febf46ba604a41e48b91b6a18f4,1290,5,1,358976,0.34
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000467.jpg,9b0b31c409175d14ea9a6f5fbc3fe882,1291,3,1,376276,0.36
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000315.jpg,ddf57a1a0f47fbd29930c0e288cd529a,1292,4,1,325014,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000473.jpg,0bbaf182fc3936796eab87dfe29ed807,1293,7,1,2521879,2.41
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0025803.jpg,8ed19d8653ada4bb450a66916ca67885,1294,8,1,312743,0.3
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000329.jpg,6e06fb9d3c2835080ca82160f3f78047,1295,9,1,323766,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000261.jpg,301a30b2531ddc5234dee7d2825b60c7,1296,10,1,148141,0.14
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000507.jpg,f787694d7c585d727a2f74652f1df1b8,1297,11,1,360994,0.34
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000088.jpg,6bb913f6db98595b8f39dc6fda7161e8,1298,12,1,1383018,1.32
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026729.jpg,d22e17826f8e63143b894c10cdc5cafd,1299,13,1,246442,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028076.jpg,0ca2ca99e96f4e859c76de2593a7f4cf,1300,15,1,256847,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000063.jpg,ec459d7329320005b50216d6cb919680,1301,18,1,98954,0.09
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000038.jpg,1ab52d16d0b8ccfc21ade1cde667bafc,1302,19,1,94039,0.09
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000372.jpg,3604175cb6c5f5a28e7e632364f8898e,1303,0,1,335109,0.32
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000366.jpg,49360d16bad68fd58ba551b44c5419d8,1304,1,1,326023,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0024763.jpg,17baf5d8499df6734537891fb0a83d35,79,18,1,238553,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026149.jpg,a89c6226beba02368141c4c98b1777ae,1305,2,1,231529,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000367.jpg,6b1a7600e63c55499d2560ceb507efc3,1306,1,1,324807,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000373.jpg,27b07a3859adc93f2096a61170312386,1307,3,1,342068,0.33
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000039.jpg,465f27b23c3f432503ad4f647d47af02,1308,4,1,85898,0.08
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026765.jpg,b7481e5655d9ca8a5d4c0b4b0304c4fd,1309,5,1,265203,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028990.jpg,8f56942e016f1b9ee8de34c2af89340c,1310,6,1,272750,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027447.jpg,8af7322448773fdde01a486f2eaf6104,1311,7,1,282606,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000239.jpg,e100c5fcbefd38696b6c0cfb5d941a65,1312,8,1,137678,0.13
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000365.jpg,90f0cadad0f476c6dbfbcae66575eb18,1313,9,1,323938,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000403.jpg,bfb224c318cb4afce6f124732f8e1f1c,1314,10,1,464881,0.44
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000371.jpg,a407f47d0af2020b32edaed68c6f3b15,1315,11,1,342779,0.33
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000359.jpg,1c6426eb35a8ee0675acc29255bcf1ab,1316,12,1,331156,0.32
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028370.jpg,648f94d4d732f2bf2be6a788dc140fd6,1317,13,1,276804,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027254.jpg,6be5b72353f573c93ec48c09bfacc483,1318,14,1,313807,0.3
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000358.jpg,2d7ffcac9a8bee9b8d86ea2437082083,1319,15,1,321203,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000416.jpg,8426343593f6c959b66eb8467a7ca9cf,1320,16,1,634338,0.6
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000370.jpg,933fd1ac3952f4d70daabdeaee6c2e0d,1321,17,1,324073,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000364.jpg,9744529133aed181c6207efd82ade75a,1322,19,1,341685,0.33
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027650.jpg,536d74596e3129107cecc776f9310038,1323,0,1,245792,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0029133.jpg,ebfcaf0bafa5e589bf27885743ca398b,1324,2,1,299092,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000238.jpg,f02979a1c7b727136c61dded03fc4704,1325,3,1,77411,0.07
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027334.jpg,a0fb29e4a426f23123380580257de60b,1326,4,1,204831,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027452.jpg,e9aaa1cb88d4e03db656cf5fab7ca25d,1327,5,1,291471,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0029309.jpg,648d43d51ed10ca78d81a05a0b97180f,1328,6,1,151314,0.14
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026984.jpg,91511f5adad41ee044773f5448a0495f,1329,7,1,258050,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000228.jpg,9753d02f56ee191acb3e3516c4993387,1330,8,1,52188,0.05
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027668.jpg,4bb94021360da47962bf04e7f70e4837,1331,9,1,321848,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000348.jpg,aa506246807537f96e40e275cc173f0e,1332,10,1,309277,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000360.jpg,d64450b54c43758da80aa6c64a987d36,1333,11,1,356030,0.34
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000374.jpg,221b0d4d899fb2aa79f8519a6a9f392a,1334,12,1,302240,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027536.jpg,fb058adb30a9a7ef4f034bfe050f99fa,1335,13,1,281851,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0024771.jpg,93a8cc4fc73599414c0a85eec5bbb214,80,19,1,265349,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000375.jpg,5fb90e596f94056adbb5b4aa03eab708,1336,14,1,558535,0.53
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000407.jpg,571a3c54a1522c966d2d96d0186b0fc7,1337,15,1,492711,0.47
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000361.jpg,7b1efa343fcd7e87120b6cf116a8d6bd,1338,16,1,163813,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000349.jpg,5681e7ceba58a7936a783d675982ecda,1339,17,1,322515,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000229.jpg,9bbaeebcfd304e3ece009d3f114f3c55,1340,18,1,68531,0.07
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028941.jpg,1fdc4e420e813d6027b6195a61a0ece6,1341,9,1,344641,0.33
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028558.jpg,6fcaaec91260717f04a7c8a8db2fd25a,1342,0,1,202086,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026575.jpg,9d98ba0666104be648d7cf423256076a,1343,1,1,274739,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000439.jpg,f2eb7c7540c3f4b35ae7ab2dcf0146dd,1344,2,1,865847,0.83
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000377.jpg,04e1b3559f9ecddd9773fcf14eacd5b1,1345,3,1,527413,0.5
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000363.jpg,655055992720e955d391d995de433ddb,1346,4,1,332251,0.32
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000388.jpg,e44f615036f8f60fff2cbc1979859981,1347,5,1,503610,0.48
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026171.jpg,9feac2440ece090955547eab3fdfe597,1348,6,1,321683,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028820.jpg,2c6f50cb2c33c3f1d45e2b0029755c6a,1349,7,1,264410,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0029041.jpg,83d854dabfffc837b252ccd9ffcd79a9,1350,8,1,284761,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000389.jpg,934339da1096c50d490abb0e1c93d3f8,1351,10,1,649184,0.62
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000362.jpg,f94c15608362b1bd346accf45a502798,1352,11,1,327607,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000376.jpg,b142a31e52ff89fec8e76e310c7a198e,1353,12,1,713823,0.68
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026212.jpg,62ff45d19e6b588077627209c0a53966,1354,13,1,298308,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000028.jpg,7caab25189bad7e041ce0ee23afac03e,1355,14,1,98109,0.09
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0025299.jpg,9f50c6f9eb6b3ca6993fe8ecdeced812,1356,15,1,177627,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0025266.jpg,7baa92406daa0a815628d303d43b1c20,1357,16,1,283717,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028583.jpg,7755efe78ade9f87b04585da970a4088,1358,17,1,314791,0.3
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028568.jpg,b6def930657b46bdb17a1d7812396319,1359,18,1,236076,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0029919.jpg,d2da0246ff93633d527fb2a87e26a22a,1360,19,1,276944,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0027920.jpg,2e186115729a78a974a8799e39935abf,1361,0,1,292781,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0026343.jpg,bdabb137aa391da830de3c6d17cbbb22,1362,1,1,459190,0.44
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0031171.jpg,a19e930d2bda58be18bb01bdbd679823,1363,2,1,234274,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0024795.jpg,800dbe4ace002bc93e1826692e14d3fb,1364,3,1,293890,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0030737.jpg,6c54c520303f3da849d8f6ac95bb7029,1365,4,1,269794,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0031400.jpg,c60121cd534ccc9dfd598f67aa625291,1366,5,1,225431,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0029515.jpg,6c01b7d601be7e444e14fd2646edfdf6,1367,6,1,322990,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0026154.jpg,78c2604c34153bdae90535024748f6c1,1368,7,1,275683,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0024743.jpg,654e0070233748c4b0616f9100ffaece,1369,8,1,196397,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0029501.jpg,fb7b652e9502799db26f7234219931b3,1370,9,1,241755,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0026829.jpg,79fa9f2a24aafad324a6474a4267321d,1371,10,1,117976,0.11
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0026395.jpg,acdc1d8246313837af1b4d219dce624b,1372,11,1,251963,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0024582.jpg,8a6171382ef9b75ab3ca83d4d7436f7d,1373,12,1,261789,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0026593.jpg,16b1e89feef3134f0d2b876155d38df5,1374,13,1,289255,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028964.jpg,cb5b6761f74ef54651b72b2c416e9ef9,1375,14,1,265041,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0026988.jpg,1b7432b1250f55ad0bfee1d4c9596de8,1376,15,1,287016,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0025932.jpg,edb626c880e9db00bcc818462bc086fa,1377,16,1,331292,0.32
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0031166.jpg,ac921208db596a5d08926fae1d63ab50,1378,17,1,263153,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0027704.jpg,9d74e740445ee534c0fac7ee8b17ef1c,1379,18,1,280523,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0031614.jpg,2942344ae58810edc856f3d760ba8caf,1380,4,1,272592,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028147.jpg,be1098334c20ad8bdc79dcdc65f21ecd,1381,19,1,307277,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028807.jpg,137b402efd9a951127de6a64178620f0,1382,0,1,273360,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028350.jpg,702f328d66f509549c0c841c39261ae2,1383,1,1,255380,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0026433.jpg,9a4ce79423c694a53f1477e32db7723b,1384,2,1,219575,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0024595.jpg,1dded9d9578c67bf3ce323acc98bddeb,1385,3,1,232056,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0031007.jpg,31a0cc98fa8b8a7bea197c02b3fafae0,1386,5,1,246833,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028556.jpg,997206fdb524d00f20eed0d02babb96d,1387,6,1,189031,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028542.jpg,fa61a07f2017e734abd9ff77dd45f93f,1388,7,1,271978,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0025700.jpg,4b67eacb267e45cf977f1973fe8bef5c,1389,8,1,301875,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0027117.jpg,405ceb43b2ee3b224437652c28d42f05,1390,9,1,306962,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0029847.jpg,a3f7e3a616bc275e88d829bd890a962e,1391,10,1,315465,0.3
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0027473.jpg,49f32236578e12aa539188d471eebf34,1392,11,1,127916,0.12
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0024634.jpg,8a1510ff05708c7609a1c0a06c81e810,1393,12,1,271307,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0029489.jpg,e4088fa5f14885297f36f71b185072b2,1394,13,1,242463,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028973.jpg,0527b58623984f6bd69410e215b55464,1395,14,1,182623,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0025260.jpg,d29f4f5088931e53365dd0a8e8e70f8d,1396,15,1,327364,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0029466.jpg,bd1c7a3f8c9ccf6349fac95b3ce20204,1397,16,1,375256,0.36
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0029857.jpg,c20bbe6c2443e0db6c50074b880218e9,1398,17,1,226739,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0027846.jpg,9083d4f9a96f5cc0f7f791a74253c051,1399,18,1,195483,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0027675.jpg,c9a376cf07e81db5cd7252185069591b,1400,19,1,207846,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0030335.jpg,36eaf06da9863e4cacb1ea2c478c4cf4,1401,0,1,281018,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0025102.jpg,361186a7a1c3e5ed046aa7cd234bad26,1402,1,1,283542,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0024787.jpg,db5fa03a4cdd19dacff9066fb0408ad8,1403,2,1,209324,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0030094.jpg,a2b8b826bdb918d5fdee7769e38455c5,1404,3,1,248528,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0031407.jpg,08adf4e254872217ff067447b9fbea8f,1405,4,1,158348,0.15
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0031413.jpg,a935389eab3a0b69c44732f79c02a982,1406,5,1,217865,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0025467.jpg,4c7e85a484740c54e4e75a9472e41b88,1407,6,1,308228,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0025301.jpg,20d29f3ec14bcb8ce8fa267b021f1414,1408,7,1,254093,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0026350.jpg,ad01c99c0b5820bdc6708d208bac0e77,1409,8,1,267878,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0030526.jpg,527223f3255100a4bc19ebeb79fc1a97,1410,9,1,272032,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0024590.jpg,5e8ec0ed3edf9abda9fad12b55170b47,1411,14,1,213581,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0030452.jpg,37c0c26a58270caa0458cc308b8bc247,1412,10,1,257271,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0026230.jpg,296437bbc6ba5d6e7ea0bc36a2378758,1413,11,1,252669,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0025711.jpg,373ce7fdcfdfab59c3fa0964e3905202,1414,12,1,195611,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0029856.jpg,73286722ea900311b62702ee6c6fbc85,1415,13,1,227324,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0030644.jpg,19eac476a17fe30c9ce3e03bb5cd5e89,1416,15,1,138545,0.13
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0025513.jpg,c7e2ffc32d680095ec58c3e0856f1c68,1417,16,1,260951,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028989.jpg,38edc9bf52e316fb194cfa51a7c69135,1418,17,1,157889,0.15
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028035.jpg,3a9f86adffad48c49a757d321252d47b,1419,18,1,282054,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028747.jpg,afcc8524241f99953ec1d5ac8305e34a,1420,19,1,319548,0.3
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0027851.jpg,c46983a0d306d5d171786b1f07694dab,1421,0,1,291001,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0029129.jpg,ad440c29c2fa3213add9c758a8e5b67b,1422,1,1,225956,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028419.jpg,76e79b8232be92e97fa7da449c56ddcd,1423,2,1,236944,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0027058.jpg,8efc9d86626c912732401d5775ba4e6f,1424,3,1,183469,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0030915.jpg,a38165ac7214f0a4a07ba3fb809c6959,1425,4,1,281333,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028814.jpg,56ee3c69a9f250dc0b65d84b7686f6f8,1426,5,1,226604,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0029539.jpg,4b0c9fbf6aaac56736b8e9609ea159fb,1427,6,1,133860,0.13
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028155.jpg,f467e13d4d9d329a4abaa438a3d5b364,1428,7,1,308011,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0029263.jpg,5cf3c278749e7dbfd83435d7b80e59e4,1429,8,1,228909,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028168.jpg,c058281c0f8451c5f2e32958b8c8f486,1430,9,1,241745,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0024949.jpg,73c7465b01cb7a170f1e1fef9c5ba4cf,1431,10,1,189729,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028815.jpg,f7eeb4bef95ead80526bc8196bf32244,1432,11,1,188979,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0030096.jpg,1addee6dc70ddfd4e142743156864a08,1433,12,1,222813,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0026192.jpg,be20647b3da2ef2f06ff00a7aee0eb98,1434,13,1,137276,0.13
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028197.jpg,6ad68f7293da1f3d7a3b86adcf1fb779,1435,14,1,133273,0.13
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0024550.jpg,67a80617fc72f7b3800919759c161893,1436,15,1,275466,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0031175.jpg,d82d371b8556032108653cb61d76aa4b,1437,16,1,259428,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0027677.jpg,33692d68c1a1ed527d9a8c4456486378,1438,17,1,242224,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0024632.jpg,68ee18a5176a85d328cceac48a88ad82,1439,18,1,222252,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0030690.jpg,03766fac386edc474b9f182b008f8d30,1440,19,1,226787,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0024829.jpg,cec04daf7de4a30aa60fd71981fce332,1441,0,1,279276,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0026970.jpg,b9094f33d3027778b344c411983e6832,1442,1,1,211252,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0030813.jpg,c47690415536bbcc8559ca58fb9a390c,1443,2,1,231139,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0028084.jpg,e9e128fac1c5e0222c31e18ba173d78c,1444,3,1,240127,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0031258.jpg,3b1a20ee57c94ac55d3e3f635b4c1859,1445,4,1,223474,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0026056.jpg,f73e2f2e0594692f3ba96b4ada33542f,1446,5,1,181395,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0027189.jpg,1e2aafcd7bcbc5dbe8b4cd35da18e8b6,1447,6,1,248508,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0025826.jpg,c688f028e98735e01bab769ab76bbe84,1448,7,1,155247,0.15
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0030230.jpg,af4c9c6d14674974f277a49e4818500c,1449,8,1,245926,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/basal cell carcinoma/ISIC_0025601.jpg,c31c3637168a047f72e75525cb328e84,1450,9,1,126733,0.12
